id	names	class
GO:0098889	intrinsic component of presynaptic membrane	CC
GO:0098890	extrinsic component of postsynaptic membrane	CC
GO:0098891	extrinsic component of presynaptic active zone membrane	CC
GO:0098892	extrinsic component of postsynaptic specialization membrane	CC
GO:0098893	extrinsic component of postsynaptic endocytic zone	CC
GO:0098894	extrinsic component of presynaptic endocytic zone membrane	CC
GO:0098895	postsynaptic endosome membrane	CC
GO:0098896	postsynaptic early endosome membrane	CC
GO:0098897	spine apparatus membrane	CC
GO:0098898	dense core granule lumen	CC
GO:0098899	spine apparatus lumen	CC
GO:0098900	regulation of action potential	BP
GO:0098901	regulation of cardiac muscle cell action potential	BP
GO:0098902	regulation of membrane depolarization during action potential	BP
GO:0098903	regulation of membrane repolarization during action potential	BP
GO:0098904	regulation of av node cell action potential	BP
GO:0098905	regulation of bundle of his cell action potential	BP
GO:0098906	regulation of purkinje myocyte action potential	BP
GO:0098907	regulation of sa node cell action potential	BP
GO:0098908	regulation of neuronal action potential	BP
GO:0098909	regulation of cardiac muscle cell action potential involved in regulation of contraction	BP
GO:0098910	regulation of atrial cardiac muscle cell action potential	BP
GO:0098911	regulation of ventricular cardiac muscle cell action potential	BP
GO:0098912	membrane depolarization during atrial cardiac muscle cell action potential	BP
GO:0098913	membrane depolarization during ventricular cardiac muscle cell action potential	BP
GO:0098914	membrane repolarization during atrial cardiac muscle cell action potential	BP
GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	BP
GO:0098916	anterograde trans synaptic signaling	BP
GO:0098917	retrograde trans synaptic signaling	BP
GO:0098918	structural constituent of synapse	MF
GO:0098919	structural constituent of postsynaptic density	MF
GO:0098920	retrograde trans synaptic signaling by lipid	BP
GO:0098921	retrograde trans synaptic signaling by endocannabinoid	BP
GO:0098922	extrinsic component of dense core granule membrane	CC
GO:0098923	retrograde trans synaptic signaling by soluble gas	BP
GO:0098924	retrograde trans synaptic signaling by nitric oxide	BP
GO:0098925	retrograde trans synaptic signaling by nitric oxide modulating synaptic transmission	BP
GO:0098926	postsynaptic signal transduction	BP
GO:0098927	vesicle mediated transport between endosomal compartments	BP
GO:0098928	presynaptic signal transduction	BP
GO:0098929	extrinsic component of spine apparatus membrane	CC
GO:0098930	axonal transport	BP
GO:0098931	virion attachment to host cell flagellum	BP
GO:0098932	disruption by virus of host cell wall peptidoglycan during virus entry	BP
GO:0098933	disruption by symbiont of host cell envelope	BP
GO:0098934	retrograde dendritic transport	BP
GO:0098935	dendritic transport	BP
GO:0098936	intrinsic component of postsynaptic membrane	CC
GO:0098937	anterograde dendritic transport	BP
GO:0098938	actin cytoskeleton of dendritic spine	CC
GO:0098939	dendritic transport of mitochondrion	BP
GO:0098940	anterograde trans synaptic signaling by nitric oxide	BP
GO:0098941	anterograde trans synaptic signaling by trans synaptic protein complex	BP
GO:0098942	retrograde trans synaptic signaling by trans synaptic protein complex	BP
GO:0098943	neurotransmitter receptor transport postsynaptic endosome to lysosome	BP
GO:0098944	postsynaptic recycling endosome membrane	CC
GO:0098945	intrinsic component of presynaptic active zone membrane	CC
GO:0098946	intrinsic component of presynaptic endocytic zone membrane	CC
GO:0098947	intrinsic component of postsynaptic endocytic zone membrane	CC
GO:0098948	intrinsic component of postsynaptic specialization membrane	CC
GO:0098949	intrinsic component of postsynaptic endosome membrane	CC
GO:0098950	intrinsic component of postsynaptic early endosome membrane	CC
GO:0098951	intrinsic component of postsynaptic recycling endosome membrane	CC
GO:0098952	intrinsic component of spine apparatus membrane	CC
GO:0098953	receptor diffusion trapping	BP
GO:0098954	presynaptic endosome membrane	CC
GO:0098955	intrinsic component of presynaptic endosome membrane	CC
GO:0098956	intrinsic component of dense core granule membrane	CC
GO:0098957	anterograde axonal transport of mitochondrion	BP
GO:0098958	retrograde axonal transport of mitochondrion	BP
GO:0098959	retrograde dendritic transport of mitochondrion	BP
GO:0098960	postsynaptic neurotransmitter receptor activity	MF
GO:0098961	dendritic transport of ribonucleoprotein complex	BP
GO:0098962	regulation of postsynaptic neurotransmitter receptor activity	BP
GO:0098963	dendritic transport of messenger ribonucleoprotein complex	BP
GO:0098964	anterograde dendritic transport of messenger ribonucleoprotein complex	BP
GO:0098965	extracellular matrix of synaptic cleft	CC
GO:0098966	perisynaptic extracellular matrix	CC
GO:0098967	exocytic insertion of neurotransmitter receptor to postsynaptic membrane	BP
GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	BP
GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	BP
GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping	BP
GO:0098971	anterograde dendritic transport of neurotransmitter receptor complex	BP
GO:0098972	anterograde dendritic transport of mitochondrion	BP
GO:0098973	structural constituent of postsynaptic actin cytoskeleton	MF
GO:0098974	postsynaptic actin cytoskeleton organization	BP
GO:0098975	postsynapse of neuromuscular junction	CC
GO:0098976	excitatory chemical synaptic transmission	BP
GO:0098977	inhibitory chemical synaptic transmission	BP
GO:0098978	glutamatergic synapse	CC
GO:0098979	polyadic synapse	CC
GO:0098980	presynaptic density	CC
GO:0098981	cholinergic synapse	CC
GO:0098982	gaba ergic synapse	CC
GO:0098983	symmetric gaba ergic inhibitory synapse	CC
GO:0098984	neuron to neuron synapse	CC
GO:0098985	asymmetric glutamatergic excitatory synapse	CC
GO:0098986	t bar	CC
GO:0098987	regulation of modification of synapse structure modulating synaptic transmission	BP
GO:0098988	g protein coupled glutamate receptor activity	MF
GO:0098989	nmda selective glutamate receptor signaling pathway	BP
GO:0098990	ampa selective glutamate receptor signaling pathway	BP
GO:0098991	kainate selective glutamate receptor signaling pathway	BP
GO:0098992	neuronal dense core vesicle	CC
GO:0098993	anchored component of synaptic vesicle membrane	CC
GO:0098994	disruption of host cell envelope during viral entry	BP
GO:0098995	disruption by virus of host envelope lipopolysaccharide during virus entry	BP
GO:0098996	disruption of host cell glycocalyx during viral entry	BP
GO:0098997	fusion of virus membrane with host outer membrane	BP
GO:0098998	extrinsic component of postsynaptic early endosome membrane	CC
GO:0098999	extrinsic component of postsynaptic endosome membrane	CC
GO:0099000	viral genome ejection through host cell envelope contractile tail mechanism	BP
GO:0099001	viral genome ejection through host cell envelope long flexible tail mechanism	BP
GO:0099002	viral genome ejection through host cell envelope short tail mechanism	BP
GO:0099003	vesicle mediated transport in synapse	BP
GO:0099004	calmodulin dependent kinase signaling pathway	BP
GO:0099005	extrinsic component of postsynaptic recycling endosome membrane	CC
GO:0099006	viral entry via permeabilization of endosomal membrane	BP
GO:0099007	extrinsic component of presynaptic endosome membrane	CC
GO:0099008	viral entry via permeabilization of inner membrane	BP
GO:0099009	viral genome circularization	BP
GO:0099010	modification of postsynaptic structure	BP
GO:0099011	neuronal dense core vesicle exocytosis	BP
GO:0099012	neuronal dense core vesicle membrane	CC
GO:0099013	neuronal dense core vesicle lumen	CC
GO:0099014	neuronal dense core vesicle organization	BP
GO:0099015	degradation of host chromosome by virus	BP
GO:0099016	dna end degradation evasion by virus	BP
GO:0099017	maintenance of protein localization at cell tip	BP
GO:0099018	restriction modification system evasion by virus	BP
GO:0099019	maintenance of protein localization at growing cell tip	BP
GO:0099020	perinuclear endoplasmic reticulum lumen	CC
GO:0099021	cortical endoplasmic reticulum lumen	CC
GO:0099022	vesicle tethering	BP
GO:0099023	tethering complex	CC
GO:0099024	plasma membrane invagination	BP
GO:0099025	anchored component of postsynaptic membrane	CC
GO:0099026	anchored component of presynaptic membrane	CC
GO:0099027	anchored component of presynaptic endocytic zone membrane	CC
GO:0099028	anchored component of postynaptic endocytic zone membrane	CC
GO:0099029	anchored component of presynaptic active zone membrane	CC
GO:0099030	anchored component of postsynaptic specialization membrane	CC
GO:0099031	anchored component of postsynaptic density membrane	CC
GO:0099032	anchored component of postsynaptic early endosome membrane	CC
GO:0099033	anchored component of postsynaptic recycling endosome membrane	CC
GO:0099034	anchored component of postsynaptic endosome membrane	CC
GO:0099035	anchored component of spine apparatus membrane	CC
GO:0099036	anchored component of neuronal dense core vesicle membrane	CC
GO:0099037	anchored component of presynaptic endosome membrane	CC
GO:0099038	ceramide translocating atpase activity	MF
GO:0099039	sphingolipid translocation	BP
GO:0099040	ceramide translocation	BP
GO:0099041	vesicle tethering to golgi	BP
GO:0099042	nucleation of clathrin coated pit	BP
GO:0099043	cargo loading involved in clathrin dependent endocytosis	BP
GO:0099044	vesicle tethering to endoplasmic reticulum	BP
GO:0099045	viral extrusion	BP
GO:0099046	clearance of foreign intracellular nucleic acids	BP
GO:0099047	clearance of foreign intracellular rna	BP
GO:0099048	crispr cas system	BP
GO:0099049	clathrin coat assembly involved in endocytosis	BP
GO:0099050	vesicle scission	BP
GO:0099051	vesicle scission involved in endocytosis	BP
GO:0099052	vesicle scission involved in clathrin mediated endocytosis	BP
GO:0099053	activating signal cointegrator 1 complex	CC
GO:0099054	presynapse assembly	BP
GO:0099055	integral component of postsynaptic membrane	CC
GO:0099056	integral component of presynaptic membrane	CC
GO:0099057	integral component of presynaptic endocytic zone membrane	CC
GO:0099058	integral component of postsynaptic endocytic zone membrane	CC
GO:0099059	integral component of presynaptic active zone membrane	CC
GO:0099060	integral component of postsynaptic specialization membrane	CC
GO:0099061	integral component of postsynaptic density membrane	CC
GO:0099062	integral component of postsynaptic early endosome membrane	CC
GO:0099063	integral component of postsynaptic recycling endosome membrane	CC
GO:0099064	integral component of postsynaptic endosome membrane	CC
GO:0099065	integral component of spine apparatus membrane	CC
GO:0099066	integral component of neuronal dense core vesicle membrane	CC
GO:0099067	integral component of presynaptic endosome membrane	CC
GO:0099068	postsynapse assembly	BP
GO:0099069	synaptic vesicle tethering involved in synaptic vesicle exocytosis	BP
GO:0099070	static microtubule bundle	CC
GO:0099071	dynamic microtubule bundle	CC
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	BP
GO:0099073	mitochondrion derived vesicle	CC
GO:0099074	mitochondrion to lysosome transport	BP
GO:0099075	mitochondrion derived vesicle mediated transport	BP
GO:0099076	mitochondrion to peroxisome transport	BP
GO:0099077	histone dependent dna binding	MF
GO:0099078	borc complex	CC
GO:0099079	actin body	CC
GO:0099080	supramolecular complex	CC
GO:0099081	supramolecular polymer	CC
GO:0099082	retrograde trans synaptic signaling by neuropeptide	BP
GO:0099083	retrograde trans synaptic signaling by neuropeptide modulating synaptic transmission	BP
GO:0099084	postsynaptic specialization organization	BP
GO:0099085	dif dechlorinase activity	MF
GO:0099086	synaptonemal structure	CC
GO:0099087	anterograde axonal transport of messenger ribonucleoprotein complex	BP
GO:0099088	axonal transport of messenger ribonucleoprotein complex	BP
GO:0099089	establishment of endoplasmic reticulum localization to postsynapse	BP
GO:0099091	postsynaptic specialization intracellular component	CC
GO:0099092	postsynaptic density intracellular component	CC
GO:0099093	calcium export from the mitochondrion	BP
GO:0099094	ligand gated cation channel activity	MF
GO:0099095	ligand gated anion channel activity	MF
GO:0099096	vestibular calyx terminal	CC
GO:0099097	prospore membrane biogenesis	BP
GO:0099098	microtubule polymerization based movement	BP
GO:0099099	g protein gated ion channel activity	MF
GO:0099100	g protein gated cation channel activity	MF
GO:0099101	g protein gated potassium channel activity	MF
GO:0099102	g protein gated potassium channel activity involved in regulation of postsynaptic membrane potential	MF
GO:0099103	channel activator activity	MF
GO:0099104	potassium channel activator activity	MF
GO:0099105	ion channel modulating g protein coupled receptor signaling pathway	BP
GO:0099106	ion channel regulator activity	MF
GO:0099107	ion channel regulator activity involved in g protein coupled receptor signaling pathway	MF
GO:0099108	potassium channel activator activity involved in g protein coupled receptor signaling pathway	MF
GO:0099109	potassium channel activating g protein coupled receptor signaling pathway	BP
GO:0099110	microtubule polymerization based protein transport to cell tip cortex	BP
GO:0099111	microtubule based transport	BP
GO:0099112	microtubule polymerization based protein transport	BP
GO:0099113	negative regulation of presynaptic cytosolic calcium concentration	BP
GO:0099114	chromatin silencing at subtelomere	BP
GO:0099115	chromosome subtelomeric region	CC
GO:0099116	trna 5 end processing	BP
GO:0099117	protein transport along microtubule to cell tip	BP
GO:0099118	microtubule based protein transport	BP
GO:0099119	3 demethylubiquinone 8 3 o methyltransferase activity	MF
GO:0099120	socially cooperative development	BP
GO:0099121	fungal sorus development	BP
GO:0099122	rna polymerase ii c terminal domain binding	MF
GO:0099123	somato dendritic dopamine secretion	BP
GO:0099124	axonal dopamine secretion	BP
GO:0099125	pak family kinase sog2 complex	CC
